0.07623606893478331,0.045994519238714754,0.7491634711910478,0.6191446949858475,0.444324521057148,0.7040508870781267,0.7280325376332653,0.8758085217423947,0.044715574887955446,0.7219958688829521,0.6710506894719229
0.6057212916070613,0.8671303327632224,0.9697916630037514,0.2946077516243278,0.40747432908981224,0.46584757305536645,0.9173306343903099,0.3121693958799192,0.7113225778964698,0.5935781956175445,0.4305634493086271
0.47197899826463113,0.2794206805058421,0.8988654234196521,0.6969664301018464,0.5499861823630946,0.23941654211714702,0.6089993319781918,0.2714905587598648,0.5711600113440084,0.369838237042046,0.8940569665562541
0.16989626128603652,0.09487857685701008,0.2070059097355394,0.6901446156565598,0.7672347765405619,0.026186900220576178,0.25272745802892077,0.36402710598624227,0.20507645988859377,0.5153170929169939,0.30702138605889584
0.7376686790372355,0.25626282375928516,0.9609088902953125,0.9553464603453995,0.8795140223680435,0.6283776741231965,0.9624855959300369,0.3357042238683452,0.7200578755897845,0.5296119331939948,0.2434940823062425
0.04718573091379079,0.6813189452139364,0.5549117329753991,0.5565206385529572,0.903783519381506,0.9279052650360513,0.7503044873364098,0.2021444011874463,0.12072609831338714,0.7949497483296502,0.6035271969785234
0.79611352763925,0.1737682812449377,0.7512280342374136,0.9101709554328818,0.2646030046267398,0.7562557577647383,0.7449090951710767,0.5668828358705765,0.49198282217690725,0.6794913065751595,0.3456384772238849
0.7674754445127392,0.2829878324531464,0.9843081370536388,0.9807788638714421,0.8592312999492557,0.6255810739722032,0.9456703382016711,0.37402132942656807,0.6990419809404886,0.4980425625733112,0.24992473043457
0.5383854435990139,0.10719357983366562,0.2163312615912703,0.5105322244894218,0.31639948433175014,0.13679077593320357,0.32066030116747124,0.27139610611513637,0.6019717986933365,0.7579677565504875,0.12215013175265002
0.15566563539964873,0.5022431288131324,0.3475336806130707,0.3670077414893861,0.9398472656067793,0.36962596548454235,0.6995594210864058,0.9873325130493773,0.31772318159233665,0.19347318729372368,0.604272792858082
0.3295042244563437,0.10503141240522956,0.23526597336689395,0.20059073890743803,0.38479244161479886,0.2793538360570345,0.41662347128895244,0.48851246008893606,0.23303437817602451,0.4081006044807828,0.37693570804467486
0.6214766519615256,0.5423223645756191,0.4346238413022405,0.4533560573667387,0.9347291785884076,0.7058655057578626,0.6273833884283768,0.6328963682630477,0.12000473581182561,0.8580820033226898,0.6193782185439983
0.6925630034577379,0.3503031722676958,0.5828752341358423,0.8807582260569873,0.5567564502853883,0.6657358205239494,0.6717062185997195,0.34990762885317755,0.9460108775343501,0.9250607878492717,0.2679056473261018
